724666,DENVER/CENTENNIAL [GOLDEN - NREL],CO,-7,39.742,-105.179,1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
1/2/1999,6:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,E,9,-15,A,7,-17,A,7,83,A,7,813,A,7,160,A,7,3.1,A,7,16100,A,7,77777,A,7,0.6,E,8,0.031,F,8,0.33,F,8,0,1,A,7
1/2/1999,7:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,E,9,-14,A,7,-16,A,7,83,A,7,814,A,7,160,A,7,3.6,A,7,16100,A,7,77777,A,7,0.6,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/2/1999,8:00,40,861,2,2,9,41,2,21,2,2,9,5,2,9,22,2,21,4,2,9,6,2,25,6,E,9,5,E,9,-13,A,7,-15,A,7,83,A,7,814,A,7,160,A,7,3.1,A,7,16100,A,7,7500,A,7,0.6,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/2/1999,9:00,242,1415,98,2,9,167,2,21,69,2,9,102,2,9,115,2,21,82,2,9,133,2,25,3,E,9,2,E,9,-11,A,7,-13,A,7,84,A,7,816,A,7,0,A,7,0,A,7,16100,A,7,6000,A,7,0.6,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/2/1999,10:00,429,1415,77,2,9,0,2,21,77,2,9,89,2,9,0,2,21,89,2,9,308,2,25,2,E,9,1,E,9,-7,A,7,-12,A,7,64,A,7,818,A,7,0,A,7,0,A,7,16100,A,7,77777,A,7,0.6,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/2/1999,11:00,564,1415,90,2,9,0,2,21,90,2,9,106,2,9,0,2,21,106,2,9,389,2,25,3,E,9,2,E,9,-6,A,7,-12,A,7,59,A,7,818,B,8,0,A,7,0,A,7,16100,A,7,77777,A,7,0.5,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/2/1999,12:00,637,1415,332,2,9,314,2,21,190,2,9,353,2,9,319,2,21,209,2,9,418,2,25,5,E,9,4,E,9,-6,A,7,-12,A,7,59,A,7,819,B,8,0,A,7,0,A,7,16100,A,7,77777,A,7,0.5,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/2/1999,13:00,642,1415,297,2,9,203,2,21,204,2,9,322,2,9,205,2,21,229,2,9,493,2,25,9,E,9,8,E,9,-5,A,7,-12,A,7,54,A,7,819,B,8,10,A,7,3.6,A,7,16100,A,7,2100,A,7,0.5,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/2/1999,14:00,580,1415,69,2,9,0,2,21,69,2,9,83,2,9,0,2,21,83,2,9,313,2,25,10,E,9,10,E,9,-5,A,7,-12,A,7,54,A,7,819,B,8,0,A,7,0,A,7,16100,A,7,840,A,7,0.5,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/2/1999,15:00,455,1415,328,2,9,599,2,21,135,2,9,335,2,9,539,2,21,161,2,9,263,2,25,10,E,9,10,E,9,-6,A,7,-9,A,7,77,A,7,819,A,7,40,A,7,4.1,A,7,3200,A,7,780,A,7,0.5,E,8,0.031,F,8,0.33,F,8,0,1,A,7
1/2/1999,16:00,275,1415,28,2,9,0,2,21,28,2,9,34,2,9,0,2,21,34,2,9,115,2,25,10,E,9,10,E,9,-7,A,7,-8,A,7,92,A,7,819,A,7,50,A,7,3.6,A,7,2800,A,7,510,A,7,0.5,E,8,0.031,F,8,0.33,F,8,0,1,A,7
1/2/1999,17:00,65,1097,17,2,9,130,2,21,12,2,9,21,2,9,61,2,21,17,2,9,23,2,25,10,E,9,10,A,7,-8,A,7,-9,A,7,92,A,7,819,A,7,70,A,7,2.1,A,7,4800,A,7,810,A,7,0.5,E,8,0.031,F,8,0.33,F,8,0,1,A,7
1/2/1999,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,-8,A,7,-9,A,7,92,A,7,820,A,7,90,A,7,2.6,A,7,3200,A,7,810,A,7,0.5,E,8,0.031,F,8,0.33,F,8,0,1,A,7
1/2/1999,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,-9,A,7,-11,A,7,84,A,7,819,B,8,50,A,7,4.6,A,7,3200,A,7,330,A,7,0.5,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/2/1999,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,-11,A,7,-13,A,7,84,A,7,819,A,7,60,A,7,6.2,A,7,2000,A,7,330,A,7,0.5,E,8,0.031,F,8,0.33,F,8,0,1,A,7
1/2/1999,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,-11,A,7,-12,A,7,91,A,7,819,B,8,70,A,7,2.1,A,7,2000,A,7,15,A,7,0.5,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/2/1999,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,-11,A,7,-12,A,7,91,A,7,818,B,8,30,A,7,1.5,A,7,1600,A,7,15,A,7,0.5,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/2/1999,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,-12,A,7,-14,A,7,83,A,7,818,B,8,50,A,7,3.6,A,7,14500,A,7,420,A,7,0.5,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/2/1999,24:00:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,-12,A,7,-14,A,7,83,A,7,818,B,8,100,A,7,3.1,A,7,16100,A,7,600,A,7,0.5,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,1:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,-13,A,7,-15,A,7,83,A,7,818,B,8,70,A,7,2.6,A,7,16100,A,7,780,A,7,0.5,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,2:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,B,8,10,B,8,-13.2,B,8,-15.7,B,8,79,A,7,818,B,8,70,B,8,3.3,B,8,-9900,?,0,740,B,8,0.5,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,3:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,B,8,10,B,8,-13.6,B,8,-16.4,B,8,77,A,7,817,B,8,80,B,8,3.9,B,8,-9900,?,0,700,B,8,0.5,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,4:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,-14,A,7,-17,A,7,76,A,7,817,B,8,80,A,7,4.6,A,7,14500,A,7,660,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,5:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,-14,A,7,-17,A,7,76,A,7,817,B,8,100,A,7,3.1,A,7,9700,A,7,660,A,7,0.4,E,8,0.031,F,8,0.33,F,8,0,1,A,7
1/3/1999,6:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,-14,A,7,-17,A,7,76,A,7,817,B,8,140,A,7,2.6,A,7,9700,A,7,660,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,7:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,-14,A,7,-17,A,7,76,A,7,817,B,8,130,A,7,1.5,A,7,14500,A,7,750,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,8:00,40,861,4,2,9,207,2,21,1,2,9,13,2,9,117,2,21,7,2,9,4,2,25,5,E,9,5,E,9,-17,A,7,-19,A,7,83,A,7,816,A,7,160,A,7,3.1,A,7,16100,A,7,77777,A,7,0.4,E,8,0.031,F,8,0.33,F,8,0,1,A,7
1/3/1999,9:00,242,1415,178,2,9,842,2,21,33,2,9,187,2,9,656,2,21,74,2,9,64,2,25,10,E,9,9,A,7,-13,A,7,-17,A,7,69,A,7,818,A,7,110,A,7,1.5,A,7,16100,A,7,6000,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,10:00,430,1415,320,2,9,691,2,21,109,2,9,322,2,9,597,2,21,139,2,9,187,2,25,6,E,9,5,E,9,-11,A,7,-15,A,7,70,A,7,819,A,7,180,A,7,3.6,A,7,16100,A,7,77777,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,11:00,565,1415,257,2,9,202,2,21,176,2,9,279,2,9,199,2,21,199,2,9,413,2,25,6,E,9,5,A,7,-9,A,7,-16,A,7,53,A,7,820,B,8,180,A,7,2.1,A,7,16100,A,7,77777,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,12:00,638,1415,308,2,9,211,2,21,212,2,9,333,2,9,212,2,21,237,2,9,512,2,25,6,E,9,6,E,9,-8,A,7,-16,A,7,49,A,7,820,B,8,180,A,7,2.1,A,7,16100,A,7,6000,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,13:00,644,1415,392,2,9,521,2,21,154,2,9,413,2,9,514,2,21,178,2,9,314,2,25,6,E,9,6,E,9,-7,A,7,-17,A,7,41,A,7,821,A,7,0,A,7,0,A,7,16100,A,7,6000,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,14:00,583,1415,337,2,9,468,2,21,144,2,9,353,2,9,452,2,21,167,2,9,286,2,25,4,E,9,4,E,9,-7.1,B,8,-16.5,B,8,43,A,7,820,B,8,0,A,7,0,A,7,16100,A,7,77777,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,15:00,458,1415,312,2,9,727,2,21,76,2,9,324,2,9,657,2,21,111,2,9,144,2,25,7,E,9,6,E,9,-7.8,B,8,-15.9,B,8,48,A,7,820,B,8,0,A,7,0,A,7,16100,A,7,77777,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,16:00,278,1415,178,2,9,728,2,21,34,2,9,188,2,9,590,2,21,71,2,9,72,2,25,8,E,9,6,E,9,-9,A,7,-15,A,7,58,A,7,820,A,7,0,A,7,0,A,7,16100,A,7,6000,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,17:00,67,1097,18,2,9,225,2,21,8,2,9,24,2,9,134,2,21,16,2,9,25,2,25,10,E,9,9,A,7,-9,A,7,-15,A,7,58,A,7,820,A,7,120,A,7,2.1,A,7,16100,A,7,6000,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,A,7,-9,A,7,-15,A,7,58,A,7,820,A,7,160,A,7,3.1,A,7,16100,A,7,2700,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,A,7,-9,A,7,-15,A,7,58,A,7,820,A,7,170,A,7,2.6,A,7,16100,A,7,2100,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,8,E,9,-9,A,7,-16,A,7,53,A,7,820,A,7,140,A,7,3.6,A,7,16100,A,7,2700,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,-8,A,7,-14,A,7,58,A,7,820,A,7,150,A,7,4.6,A,7,16100,A,7,3000,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,8,E,9,-9,A,7,-13,A,7,70,A,7,820,A,7,130,A,7,3.6,A,7,16100,A,7,3600,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,B,8,7,B,8,-9,B,8,-13,B,8,70,A,7,820,B,8,160,B,8,3.6,B,8,-9900,?,0,5550,B,8,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/3/1999,24:00:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,E,9,-9,A,7,-13,A,7,70,A,7,820,A,7,180,A,7,3.6,A,7,16100,A,7,7500,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/4/1999,1:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,-8,A,7,-13,A,7,64,A,7,820,B,8,90,B,8,2.1,A,7,16100,A,7,2700,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/4/1999,2:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,-10,A,7,-14,A,7,70,A,7,819,B,8,0,A,7,0,A,7,16100,A,7,2700,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/4/1999,3:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,-9,A,7,-13,A,7,70,A,7,819,B,8,10,A,7,2.1,A,7,16100,A,7,2700,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/4/1999,4:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,-10,A,7,-13,A,7,76,A,7,819,B,8,220,A,7,3.6,A,7,16100,A,7,2700,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/4/1999,5:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,-8,A,7,-12,A,7,70,A,7,819,B,8,180,A,7,1.5,A,7,16100,A,7,2700,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/4/1999,6:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,B,8,9,B,8,-9.6,B,8,-13.5,B,8,70,A,7,819,B,8,190,B,8,2.3,B,8,-9900,?,0,2850,B,8,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
1/4/1999,7:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,8,E,9,-11,A,7,-15,A,7,70,A,7,819,A,7,190,A,7,3.1,A,7,16100,A,7,3000,A,7,0.4,E,8,0.031,F,8,0.33,F,8,-9900,-9900,?,0
