Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 06/01  01:00:00,1923236904.2463,347079588.080072,518982439.053207,0.0,165934921.037292,407926009.778861,1517903027.11028,1466123760.0344,20392811.859456,31386455.2164298 
 06/01  02:00:00,2093334530.91125,347079588.080072,666871173.145227,0.0,165934921.037292,407926009.778861,1522377074.80877,1439284728.12858,20392811.859456,62699534.8207346 
 06/01  03:00:00,2132346857.85698,347079588.080072,706234825.509754,0.0,165934921.037292,407926009.778861,1535197948.38737,1452111338.51808,20392811.859456,62693798.0098373 
 06/01  04:00:00,2451047360.31046,347079588.080072,701505754.590137,0.0,360542366.237066,536289837.963264,1448719474.98316,1396939334.76752,20392811.859456,31387328.3561846 
 06/01  05:00:00,2399163080.35083,350663032.598047,686477712.134397,0.0,360542366.237066,539619837.963264,1958340926.21067,1844650595.5271,50982029.64864,62708301.0349341 
 06/01  06:00:00,3179493437.94078,366581168.483805,649100259.620394,0.0,635295734.427377,1089404771.51693,1575624349.02628,1410964916.09246,101964059.29728,62695373.6365397 
 06/01  07:00:00,3578887713.58925,381122739.635567,598669034.513243,0.0,875733503.398985,1116394962.69773,1525371864.43929,1309119322.61653,152946088.94592,63306452.8768398 
 06/01  08:00:00,3710486446.23761,387238575.828835,576502814.134565,0.0,875733503.398985,1116394962.69773,1566775341.34937,1235632360.39764,203928118.59456,127214862.357173 
 06/01  09:00:00,3856308804.26689,392069253.480171,593413884.319224,0.0,875733503.398985,1089404771.51693,1444057592.56055,1163424509.29276,152946088.94592,127686994.321869 
 06/01  10:00:00,3990605008.09187,395776829.727297,680105950.133013,0.0,875733503.398985,1116394962.69773,1498085939.72991,1114699707.51132,254910148.2432,128476083.975388 
 06/01  11:00:00,4002152010.23935,399403720.941369,692999526.603995,0.0,875733503.398985,1116394962.69773,1534164244.98449,1118318740.29129,254910148.2432,160935356.449995 
 06/01  12:00:00,3788852343.07209,404092246.875101,636033174.741266,0.0,875733503.398985,1116394962.69773,1506004155.5047,1123055329.42894,254910148.2432,128038677.832559 
 06/01  13:00:00,3908622189.01546,409140516.672888,630656207.539086,0.0,875733503.398985,1089404771.51693,1469951581.89823,1105097871.13008,203928118.59456,160925592.173588 
 06/01  14:00:00,3926768386.09855,415767693.757589,641567350.803999,0.0,875733503.398985,1089404771.51693,1347871838.07548,1066423284.34495,152946088.94592,128502464.784616 
 06/01  15:00:00,3946288469.75366,424338457.088356,651998382.769535,0.0,875733503.398985,1089404771.51693,1373008051.74588,1008818448.14642,203928118.59456,160261485.004901 
 06/01  16:00:00,3984845480.5661,431501056.385432,659152246.805819,0.0,875733503.398985,1116394962.69773,1370706057.1024,969181001.18801,305892177.89184,95632878.0225506 
 06/01  17:00:00,3985390167.21155,436408239.858417,655332787.484861,0.0,875733503.398985,1116394962.69773,1354033331.48928,953512527.940266,305892177.89184,94628625.6571738 
 06/01  18:00:00,2901564415.61748,347079588.080072,620432948.102427,0.0,600980135.208674,716799361.708137,1344328573.06587,975546588.419552,305892177.89184,62889806.7544833 
 06/01  19:00:00,2852930498.99999,347079588.080072,598056633.99525,0.0,600980135.208674,689809170.527337,1309581175.80734,1042762221.03982,203928118.59456,62890836.1729582 
 06/01  20:00:00,2378057974.65958,347079588.080072,556141274.350036,0.0,360542366.237066,448411296.550061,1533956268.24584,1267136063.72789,203928118.59456,62892085.9233899 
 06/01  21:00:00,2170305893.04356,347079588.080072,494677413.331522,0.0,360542366.237066,448411296.550061,1555177135.90592,1339508699.98161,152946088.94592,62722346.9783835 
 06/01  22:00:00,1905380525.96894,347079588.080072,465162862.794592,0.0,165934921.037292,448411296.550061,1564142381.20014,1430797274.37276,101964059.29728,31381047.5300981 
 06/01  23:00:00,1888251188.70796,347079588.080072,463362396.372397,0.0,165934921.037292,448411296.550061,1572421765.99436,1458740909.51189,50982029.64864,62698826.8338279 
 06/01  24:00:00,1845539223.73119,347079588.080072,464819623.760195,0.0,165934921.037292,407926009.778861,1561917790.10008,1478821082.24585,20392811.859456,62703895.9947732,72799858910.4877,35989717889.7257,26750.7760917683,10.0700530105839,54.4342036788795,46.9983858702895,0.622586368296504,136.290981124827,0.0,1.3951926336775,0.0,0.0,0.835763725990053,4.145132630819996E-004,2.030045890443859E-003,31373.5068766846,0.0,0.0,7686.64572391248 
