Date/Time,Cooling:Electricity [J](Monthly),Heating:Gas [J](Monthly),Fans:Electricity [J](Monthly),HeatingCoils:EnergyTransfer [J](Monthly),CoolingCoils:EnergyTransfer [J](Monthly),InteriorLights:Electricity [J](Monthly),InteriorEquipment:Electricity [J](Monthly),Cooling:Electricity [J](RunPeriod),Heating:Gas [J](RunPeriod),Fans:Electricity [J](RunPeriod),HeatingCoils:EnergyTransfer [J](RunPeriod),CoolingCoils:EnergyTransfer [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),Electricity:Facility [J](Monthly),Electricity:Building [J](Monthly),Electricity:HVAC [J](Monthly),Gas:Facility [J](Monthly),Gas:HVAC [J](Monthly),Electricity:Facility [J](RunPeriod),Electricity:Building [J](RunPeriod),Electricity:HVAC [J](RunPeriod),Gas:Facility [J](RunPeriod),Gas:HVAC [J](RunPeriod) 
June,252184301.629976,0.0,99113142.8571429,0.0,864322054.053347,483516000.,114345000.,252184301.629976,0.0,99113142.8571429,0.0,864322054.053347,483516000.,114345000.,949158444.487119,597861000.,351297444.487118,0.0,0.0,949158444.487119,597861000.,351297444.487118,0.0,0.0 
